"ID","Key","Value"
"id-4d125e8c-9584-4b15-b0ca-f01522de6ea7","ID","SFSC"
"id-4d125e8c-9584-4b15-b0ca-f01522de6ea7","Category","Physical Application"
"id-4d125e8c-9584-4b15-b0ca-f01522de6ea7","Source","CRM Project"
"id-4d125e8c-9584-4b15-b0ca-f01522de6ea7","Owner","IT"
"id-4d125e8c-9584-4b15-b0ca-f01522de6ea7","Vendor","[Salesforce](https://www.salesforce.com/uk/products/service-cloud/overview/)"
"id-4d125e8c-9584-4b15-b0ca-f01522de6ea7","Standards Class","Standard"
"id-4d125e8c-9584-4b15-b0ca-f01522de6ea7","Creation Date","07/09/2018"
"id-4d125e8c-9584-4b15-b0ca-f01522de6ea7","Review Date","07/09/2018"
"id-873d48ae-092f-4110-a6a6-e501c98fad45","Website","https://www.archimatetool.com/blog/2018/07/02/jarchi/"
"id-873d48ae-092f-4110-a6a6-e501c98fad45","Licence","Open Source (HUMANS)"
"be87c380-91f7-42cb-b5f6-74a0048550d8","ID","SFAU"
"be87c380-91f7-42cb-b5f6-74a0048550d8","Source","CRM Project"
"be87c380-91f7-42cb-b5f6-74a0048550d8","Owner","IT"
"be87c380-91f7-42cb-b5f6-74a0048550d8","Vendor","[Salesforce](https://developer.salesforce.com/docs/atlas.en-us.field_history_retention.meta/field_history_retention/field_audit_trail.htm)"
"be87c380-91f7-42cb-b5f6-74a0048550d8","Standards Class","Proposed Standard"
"be87c380-91f7-42cb-b5f6-74a0048550d8","Creation Date","13/09/2018"
"id-6dfa0b7d-6fd6-454f-9ae8-645c8c71a5f9","ID","SFDL"
"id-6dfa0b7d-6fd6-454f-9ae8-645c8c71a5f9","Category","Physical Application"
"id-6dfa0b7d-6fd6-454f-9ae8-645c8c71a5f9","Source","CRM Project"
"id-6dfa0b7d-6fd6-454f-9ae8-645c8c71a5f9","Owner","IT"
"id-6dfa0b7d-6fd6-454f-9ae8-645c8c71a5f9","Vendor","[Salesforce](https://developer.salesforce.com/page/Data_Loader)"
"id-6dfa0b7d-6fd6-454f-9ae8-645c8c71a5f9","Standards Class","Standard"
"id-6dfa0b7d-6fd6-454f-9ae8-645c8c71a5f9","Creation Date","10/09/2018"
"id-6dfa0b7d-6fd6-454f-9ae8-645c8c71a5f9","Review Date","-"
"id-0ead314c-b669-4c87-a8b1-fadce473e9e0","ID","CNGA"
"id-0ead314c-b669-4c87-a8b1-fadce473e9e0","Category","Physical Application"
"id-0ead314c-b669-4c87-a8b1-fadce473e9e0","Source","CRM Project"
"id-0ead314c-b669-4c87-a8b1-fadce473e9e0","Owner","Fundraising"
"id-0ead314c-b669-4c87-a8b1-fadce473e9e0","Vendor","[Conga](https://support.getconga.com/Conga_Composer)"
"id-0ead314c-b669-4c87-a8b1-fadce473e9e0","Standards Class","Proposed Standard"
"id-0ead314c-b669-4c87-a8b1-fadce473e9e0","Creation Date","20/08/2018"
"id-0ead314c-b669-4c87-a8b1-fadce473e9e0","Review Date","20/08/2018"
"id-16fc9e6c-82e1-4bbd-9380-123e52ed07ff","Supplier",""
"id-16fc9e6c-82e1-4bbd-9380-123e52ed07ff","Website",""
"id-16fc9e6c-82e1-4bbd-9380-123e52ed07ff","Type","Conceptual"
"id-87305cf3-48eb-4145-806a-9274f50d870a","Website","https://www.archimatetool.com/"
"id-87305cf3-48eb-4145-806a-9274f50d870a","Licence","Open Source (MIT)"
"id-2160ae0d-2e68-44e0-baa5-9e7c9dcab93b","Website","https://gist.github.com/smileham/15c445b17a92bd6f5dc1508e573bcd8a"
"id-2160ae0d-2e68-44e0-baa5-9e7c9dcab93b","Licence","Open Source"
"id-2815e195-cb3a-400e-85ee-1e0b8f42b172","Website","https://code.visualstudio.com/"
"id-2815e195-cb3a-400e-85ee-1e0b8f42b172","Licence","Open Source (MIT)"
"id-9e60bc22-74e5-4011-bdac-9fb261d6bfeb","ID","CGAG"
"id-9e60bc22-74e5-4011-bdac-9fb261d6bfeb","Category","Physical Application"
"id-9e60bc22-74e5-4011-bdac-9fb261d6bfeb","Source","CRM Project"
"id-9e60bc22-74e5-4011-bdac-9fb261d6bfeb","Owner","IT"
"id-9e60bc22-74e5-4011-bdac-9fb261d6bfeb","Vendor","[Conga](https://support.getconga.com/Conga_ActionGrid)"
"id-9e60bc22-74e5-4011-bdac-9fb261d6bfeb","Standards Class","Proposed Standard"
"id-9e60bc22-74e5-4011-bdac-9fb261d6bfeb","Creation Date","10/09/2018"
"id-9e60bc22-74e5-4011-bdac-9fb261d6bfeb","Review Date","-"
"f2e354be-8233-42f0-998f-7c59ed14f100","Documentation",""
"id-6fe9b254-b8f7-4594-a41d-170b64ce5e33","ID","SFSC"
"id-6fe9b254-b8f7-4594-a41d-170b64ce5e33","Category","Physical Application"
"id-6fe9b254-b8f7-4594-a41d-170b64ce5e33","Source","CRM Project"
"id-6fe9b254-b8f7-4594-a41d-170b64ce5e33","Owner","IT"
"id-6fe9b254-b8f7-4594-a41d-170b64ce5e33","Vendor","[Salesforce](https://www.salesforce.com/uk/products/sales-cloud/overview/)"
"id-6fe9b254-b8f7-4594-a41d-170b64ce5e33","Standards Class","Proposed Standard"
"id-6fe9b254-b8f7-4594-a41d-170b64ce5e33","Creation Date","10/09/2018"
"id-6fe9b254-b8f7-4594-a41d-170b64ce5e33","Review Date","-"
"b23da5c6-fca5-4d9b-aad4-6d9cda03fdb0","Website","https://products.office.com/en-gb/excel"
"b23da5c6-fca5-4d9b-aad4-6d9cda03fdb0","Licence","MS Office 365 Licence"
"id-313a437e-fd94-429f-a565-7e513cb6edf5","Website","https://gist.github.com/smileham/15c445b17a92bd6f5dc1508e573bcd8a"
"id-313a437e-fd94-429f-a565-7e513cb6edf5","Licence","Open Source"
"id-0f5f3bc1427c415a9fa9f6e15112a9b6","Documentation",""
"ecfdf9f5-f0f1-436a-9b73-5e9e73e412fc","Website","https://gist.github.com/smileham/578bbbb88dc0ed5a1403f3b98711ec25"
"ecfdf9f5-f0f1-436a-9b73-5e9e73e412fc","Licence","Open Source"
"id-7fb45d04-c594-402c-9e85-dfec26ebcbb7","ID","SFORG"
"id-7fb45d04-c594-402c-9e85-dfec26ebcbb7","Category","Physical Application"
"id-7fb45d04-c594-402c-9e85-dfec26ebcbb7","Source","CRM Project"
"id-7fb45d04-c594-402c-9e85-dfec26ebcbb7","Owner","IT"
"id-7fb45d04-c594-402c-9e85-dfec26ebcbb7","Vendor","[Salesforce](https://www.salesforce.org)"
"id-7fb45d04-c594-402c-9e85-dfec26ebcbb7","Standards Class","Standard"
"id-7fb45d04-c594-402c-9e85-dfec26ebcbb7","Creation Date","10/09/2018"
"id-7fb45d04-c594-402c-9e85-dfec26ebcbb7","Review Date","-"
"b74bed12-d381-4b2d-b7fb-866802a1d7e5","ID","CGCD"
"b74bed12-d381-4b2d-b7fb-866802a1d7e5","Category","Physical Application"
"b74bed12-d381-4b2d-b7fb-866802a1d7e5","Source","CRM Project"
"b74bed12-d381-4b2d-b7fb-866802a1d7e5","Owner","Fundraising"
"b74bed12-d381-4b2d-b7fb-866802a1d7e5","Vendor","[Conga](https://support.getconga.com/Conga_Composer/Conga_Conductor)"
"b74bed12-d381-4b2d-b7fb-866802a1d7e5","Standards Class","Proposed Standard"
"b74bed12-d381-4b2d-b7fb-866802a1d7e5","Creation Date","22/08/2018"
"b74bed12-d381-4b2d-b7fb-866802a1d7e5","Review Date","22/08/2018"
"cec6e956-ed5f-41ec-865d-a45ca899ea77","ID","CRM"
"cec6e956-ed5f-41ec-865d-a45ca899ea77","Category","Physical Application"
"cec6e956-ed5f-41ec-865d-a45ca899ea77","Source","CRM Project"
"cec6e956-ed5f-41ec-865d-a45ca899ea77","Owner","Marketing"
"cec6e956-ed5f-41ec-865d-a45ca899ea77","Vendor","[Salesforce](https://www.salesforce.org)"
"cec6e956-ed5f-41ec-865d-a45ca899ea77","Standards Class","Proposed Standard"
"cec6e956-ed5f-41ec-865d-a45ca899ea77","Creation Date","20/08/2018"
"cec6e956-ed5f-41ec-865d-a45ca899ea77","Review Date","20/08/2018"
"id-00e2c5a3-415d-4599-982e-6e0e1627fb64","Website","https://www.papaparse.com/"
"id-00e2c5a3-415d-4599-982e-6e0e1627fb64","Licence","Open Source (MIT)"
"id-1019586c-3274-45cb-96a4-322acbdf77af","Supplier",""
"id-1019586c-3274-45cb-96a4-322acbdf77af","Website",""
"id-1019586c-3274-45cb-96a4-322acbdf77af","Type","Conceptual"
"e4ba57bf-9a9a-4dcb-bb18-8ada07ad5e1d","Junction_Type","And"
"id-7a5a07cc-dace-4a54-b649-b6b79c7e9b67","Access_Type","Write"
"id-61cde4fd-06bb-40ca-a191-45f66c622fd1","Access_Type","ReadWrite"
"id-0dfe31f0-b08b-4939-ba45-3e53275bd565","Access_Type","Write"
"id-739a71a15b954fd5858f23fbb378d4c2","Directed","false"
"id-8215da4a-f241-41f2-b4ec-62208efccfc8","Access_Type","Write"
"e5344f1f-f066-44c8-963e-56ec7abfd85b","Access_Type","ReadWrite"
"id-2aaa9992-87fd-4c28-b34d-807c0edf3d57","Directed","false"
"d5e33310-4c18-49ea-b639-79401d5e0b43","Access_Type","Write"
"id-2c3836a9-cdbf-450d-889d-21777792630d","Directed","false"
"ac1fbd83-7c5c-4756-8d7b-5d7339f3fee2","Access_Type","Write"
"id-109e1c87-8cda-4f3f-9718-5b0c93015da3","Access_Type","Write"
"id-9815e2b3-a950-4818-91ea-df7f1de7e051","Access_Type","ReadWrite"
"dfe00803-3b10-4d8a-85dc-eaa9adecf055","Directed","false"
